uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
216776631	0.0214854628625	0.00183327927831	0.00990711631895	0.00167443169705	0.0337821149123	0.4	0.111111111111	0.866666666667	0.475
29590509	9.99630519545e-06	0.000527193016508	0.00889682766505	0.00594226625741	2.79614690956e-05	0.3	0.111111111111	0.466666666667	0.75
92591950	4.5146433677e-05	0.000324330145548	0.00498142326379	0.000449136808728	0.000237672487312	0.3	0.111111111111	1.0	0.3625
2295018296	2.08008223003e-05	2.12880790514e-05	0.000251500428694	0.000188347693983	7.45639175882e-05	0.8	0.0	0.933333333333	0.9625
4340820854	6.80599502669e-07	6.261199721e-05	9.14547013432e-05	5.17438719732e-05	0.0	0.9	0.333333333333	0.733333333333	0.45
4825930887	2.12687344584e-06	0.000177818072076	0.000547299228351	0.00156680444335	2.33012242463e-05	1.0	0.222222222222	0.666666666667	0.58125
790903590	2.09284347071e-05	0.00259464116438	0.00375107173478	0.000629205483195	0.000153788080026	0.6	0.0	1.0	0.95625
874865167	1.13716833571e-05	0.000851523162056	0.0788853958274	0.0378164913929	7.92241624375e-05	0.6	0.222222222222	0.933333333333	0.26875
2236855903	6.28136624338e-06	0.000440788460358	0.00474421263218	0.00245472928641	4.66024484926e-05	0.7	0.111111111111	0.733333333333	0.5625
2590343858	2.2686650089e-06	0.000761361886074	0.000541583309517	0.000138673576888	0.0	0.8	0.222222222222	0.866666666667	0.725
2368167096	3.74329726468e-06	0.000470842219019	0.0011103172335	0.000858948274756	9.32048969853e-06	0.8	0.111111111111	0.6	0.81875
952755865	2.47851652222e-05	0.00246691269007	0.00277936553301	0.000689228374684	8.8544652136e-05	0.6	0.111111111111	1.0	0.8
174925229	7.0895781528e-07	1.37746393862e-05	3.57244927122e-05	0.0	4.66024484926e-06	0.4	0.111111111111	0.6	0.0
940501590	3.68658063946e-06	0.00082272164334	0.00422977993712	0.00572494199512	2.33012242463e-05	0.6	0.111111111111	0.466666666667	0.40625
69401520	1.82911116342e-06	0.000191592711463	0.000254358388111	2.06975487893e-05	1.86409793971e-05	0.3	0.111111111111	0.8	0.875
204192344	6.52241190058e-06	0.000636137891654	0.0121320377251	4.13950975786e-05	1.86409793971e-05	0.4	0.111111111111	0.866666666667	0.1125
244255664	6.99883155245e-05	1.2522399442e-05	0.000864532723635	0.000184208184225	0.000223691752765	0.5	0.111111111111	0.866666666667	0.625
624424692	1.54552803731e-06	0.000214133030458	0.00022720777365	7.65809305204e-05	4.66024484926e-06	0.6	0.111111111111	1.0	0.5875
2966205003	4.25800063857e-05	0.00149893121321	0.00125321520434	0.00174066385318	0.00056854987161	0.9	0.222222222222	0.866666666667	0.48125
839041598	5.96942480466e-06	0.00175188368194	0.00978279508431	0.000167650145193	5.12626933419e-05	0.6	0.111111111111	1.0	0.95625
3633358032	4.49479254888e-05	0.006261199721	0.0111789082595	0.00673084286628	0.000284274935805	0.9	0.222222222222	0.8	0.99375
14640695	1.58948342186e-05	0.000778893245293	0.00538010860246	0.000198696468377	0.000195730283669	0.2	0.111111111111	0.466666666667	0.60625
719339280	1.34276610214e-05	6.76209569868e-05	0.00369962846528	0.00533582807788	1.39807345478e-05	0.6	0.111111111111	0.733333333333	0.3125
4542922882	3.11941438723e-07	4.3828398047e-05	0.000894541297514	1.24185292736e-05	4.66024484926e-06	0.9	0.222222222222	0.8	0.0
905717526	5.28882530199e-06	0.00156154321042	0.00420262932266	4.13950975786e-05	5.12626933419e-05	0.6	0.111111111111	1.0	0.79375
15896985	6.16793299294e-06	3.1305998605e-05	0.000224349814233	0.0	9.32048969853e-05	0.2	0.111111111111	1.0	0.63125
557334459	0.000188270837426	0.0115706970844	0.0126164618462	0.0010410867041	0.00134215051659	0.6	0.0	0.933333333333	0.7625
317934789	8.46495631444e-06	0.00248569628924	0.000357244927122	6.20926463679e-06	9.32048969853e-05	0.5	0.0	0.933333333333	0.725
498606133	3.09530982151e-05	0.000549733335504	0.0618076593312	0.0454435381218	0.00012582661093	0.6	0.0	0.933333333333	0.68125
1066130576	1.00955592896e-05	0.000484616858405	0.0143269505573	0.0163407147691	2.79614690956e-05	0.7	0.0	0.8	0.30625
49715720	3.82837220251e-05	0.00116583538805	0.178781080309	0.00224154453388	0.0006337932995	0.3	0.0	0.733333333333	0.34375
152887445	0.000332572111148	9.76747156476e-05	0.0112889396971	5.17438719732e-05	0.002875371072	0.4	0.111111111111	0.533333333333	0.6625
162130269	8.06793993789e-06	0.000276745027668	0.000968848242355	0.000109697008583	0.000186409793971	0.4	0.111111111111	0.8	0.3125
172882920	5.67166252224e-08	0.000398212302256	4.00114318377e-05	6.20926463679e-06	0.0	0.4	0.111111111111	0.933333333333	0.1125
18027868	3.16195185615e-06	0.000654921490817	0.000565875964561	0.00281072712559	2.79614690956e-05	0.2	0.111111111111	0.866666666667	0.6625
113635077	0.00012396836358	0.00356262264125	0.0336124607031	3.51858329418e-05	0.000754959665581	0.4	0.111111111111	0.733333333333	0.90625
635904401	5.07613795741e-06	0.000108944875145	0.00131894827093	8.48599500361e-05	4.19422036434e-05	0.6	0.222222222222	0.333333333333	0.5375
14203536	8.22391065725e-06	0.000385689902814	0.0744898542441	0.0274325311653	0.000181749549121	0.2	0.0	0.333333333333	0.8375
24306618	2.44023280019e-05	0.00161914624785	0.0358673906831	0.00235538105222	0.000293595425504	0.3	0.111111111111	0.866666666667	0.525
353351870	6.23315711194e-05	0.00208497950709	0.241866247499	0.0983464728272	0.00119302268141	0.5	0.222222222222	0.8	0.74375
862131258	8.49331462706e-06	0.00146512073471	0.00276221777651	0.00132257336764	8.38844072868e-05	0.6	0.111111111111	0.733333333333	0.98125
1023193092	6.43733696274e-06	0.000301789826552	0.00360388682481	0.00357239692103	1.39807345478e-05	0.6	0.111111111111	0.733333333333	0.51875
128210898	5.73688664125e-05	0.00415367989491	0.00567590740211	0.00153989762992	0.000540588402515	0.4	0.222222222222	0.866666666667	1.0
4013838856	6.19629130555e-06	0.000245439029063	0.000322949414118	7.86506853993e-05	2.79614690956e-05	0.9	0.222222222222	0.733333333333	1.0
1343876084	1.27187032061e-05	0.00147388641432	0.00304801371821	0.000223533526924	0.000158448324875	0.7	0.0	0.866666666667	0.86875
560595425	0.000175084222062	0.000159034472913	0.0925778793941	0.0609832577528	0.000652434278897	0.6	0.0	0.933333333333	0.18125
587931720	1.37679607727e-05	0.00114329506905	0.00266790511575	0.000581601120979	0.000130486855779	0.6	0.111111111111	0.866666666667	0.625
3409254867	9.45749725584e-06	0.000277997267612	0.000352957987997	0.000403602201391	6.52434278897e-05	0.9	0.333333333333	0.933333333333	0.61875
49010609	1.96664897959e-05	0.00219893334202	0.000102886539011	0.0	1.39807345478e-05	0.3	0.111111111111	1.0	0.51875
3433544427	4.0552387034e-06	0.000301789826552	9.57416404687e-05	2.48370585472e-05	6.05831830404e-05	0.9	0.222222222222	0.6	0.30625
17888100	1.67172252843e-05	0.000917891879099	0.031411831952	0.00575391856342	0.00025631346671	0.2	0.111111111111	0.666666666667	0.35
93294953	6.59330768211e-06	0.000564760214834	0.000404401257502	1.44882841525e-05	6.52434278897e-05	0.3	0.0	0.933333333333	0.26875
1389906121	9.74108038195e-06	0.00154025513137	0.0288939697056	0.0228107685207	2.33012242463e-05	0.7	0.111111111111	0.8	0.075
7702542	0.00528760589455	0.00469840427064	0.134598456702	0.0273766477836	0.0320485038284	0.1	0.111111111111	0.466666666667	0.99375
3016501992	2.3012770684e-05	0.0034223717675	0.00503858245213	0.00609542811845	7.45639175882e-05	0.9	0.222222222222	0.8	0.85
35536897	1.01522759148e-05	0.000550985575448	0.0409602743641	0.0332485423751	2.33012242463e-05	0.3	0.0	0.866666666667	0.2625
31296078	4.16583612259e-05	0.00316441033899	0.0155444412689	0.000264928624503	0.000172429059423	0.3	0.111111111111	0.933333333333	1.0
17000866	4.56710624603e-05	0.00042325710114	0.00943841097456	0.000879645823545	0.000274954446107	0.2	0.111111111111	0.733333333333	0.7125
21695125	1.09321295116e-05	0.000828982843061	0.00129894255502	0.00179654723491	8.8544652136e-05	0.3	0.111111111111	0.933333333333	0.64375
2232234570	2.51112858172e-05	0.00234669765543	0.00164475564447	0.00243403173762	0.000293595425504	0.7	0.0	1.0	1.0
2666776129	5.67166252224e-08	1.37746393862e-05	3.57244927122e-05	4.13950975786e-06	0.0	0.8	0.0	0.866666666667	0.0
143628199	1.75254371937e-05	0.00143131025622	0.0154158330952	0.00135154993594	0.000149127835176	0.4	0.111111111111	0.733333333333	0.9
369044765	6.46569527535e-06	0.000448301900024	0.00132180623035	0.0	0.000111845876382	0.5	0.222222222222	1.0	0.425
3630049992	1.79649910392e-05	0.00214007806464	0.00607602172049	0.00236572982662	0.000223691752765	0.9	0.222222222222	0.933333333333	0.9875
28054095	2.19493339611e-05	0.000472094458963	0.00241783366676	0.000697507394199	0.000186409793971	0.3	0.111111111111	0.866666666667	0.44375
24408575	3.5121770169e-05	0.001974782392	0.0570648756788	0.00265342575479	0.000768940400129	0.3	0.0	0.466666666667	0.73125
25856559	3.2569522034e-05	0.00280501747501	8.43098028008e-05	0.0	0.000363499098243	0.3	0.111111111111	0.533333333333	0.36875
34094609	5.24628783307e-06	0.00027424054778	0.0386967705059	0.000418090485544	5.12626933419e-05	0.3	0.222222222222	0.733333333333	0.4875
2896546515	8.52167293967e-06	0.000241682309231	0.000355815947414	8.27901951572e-06	4.19422036434e-05	0.8	0.222222222222	0.866666666667	0.54375
3485520135	1.01948133837e-05	0.00184204495792	0.0046970563018	0.0	6.05831830404e-05	0.9	0.0	0.8	0.19375
124540457	4.80815190323e-05	0.000654921490817	0.00107602172049	8.27901951572e-06	0.00100195264259	0.4	0.111111111111	0.533333333333	0.98125
2366681	7.96868584375e-05	0.00117710554755	0.0354258359531	0.056860306034	0.00095068994925	0.1	0.333333333333	0.733333333333	0.70625
23124635	0.000114354895605	0.000192844951407	0.00113318090883	0.000204905733014	0.00263769858468	0.3	0.222222222222	0.733333333333	0.80625
21980139	1.99926103909e-06	0.000116458314811	0.000495855958845	0.000105557498825	1.86409793971e-05	0.3	0.111111111111	0.733333333333	0.35
4159718177	3.03717528066e-05	0.00239929173309	0.000800228636753	0.00042636950506	8.38844072868e-05	0.9	0.111111111111	0.933333333333	0.70625
779576	2.82165210481e-05	0.00288891755127	0.0318376679051	0.030754487746	0.000577870361309	0.1	0.111111111111	0.866666666667	0.375
636458745	2.50971066609e-05	0.00202487198977	0.0101900543012	0.0199752043366	0.000181749549121	0.6	0.111111111111	0.533333333333	0.94375
932800111	7.02293611817e-05	0.00584044709975	0.0327836524721	0.0261617016697	0.000549908892213	0.6	0.111111111111	0.8	0.925
1672224415	2.21194838367e-06	0.000530949736341	0.00168905401543	0.00797476554852	4.66024484926e-06	0.7	0.222222222222	0.866666666667	0.1
22840740	1.57814009681e-05	0.000761361886074	0.0205973135181	0.00562973327069	0.000233012242463	0.3	0.222222222222	0.666666666667	1.0
368620668	2.75075632329e-06	0.000191592711463	0.00118891111746	9.10692146729e-05	2.33012242463e-05	0.5	0.111111111111	0.933333333333	0.9625
118885542	9.45749725584e-06	0.00103810691374	0.0119991426122	0.00505227165947	0.000149127835176	0.4	0.0	0.866666666667	0.9875
90440230	9.81197616348e-06	0.000512166137178	0.0402615032867	0.0015523161592	0.000260973711559	0.3	0.0	0.533333333333	0.75625
338779219	5.43912435883e-05	0.000826478363172	0.00654044012575	0.00408776588589	0.000452043750379	0.5	0.111111111111	0.6	0.7625
246769138	0.000190553681591	0.000689984209254	0.00396541869105	2.06975487893e-06	0.00360236926848	0.5	0.111111111111	0.666666666667	0.875
127929667	1.66321503465e-05	0.000538463176006	0.000551586167476	6.20926463679e-05	0.000260973711559	0.4	0.0	0.8	0.85
476848835	2.90530912702e-05	0.00256834412555	0.0242383538154	0.00437339205918	0.000139807345478	0.6	0.0	0.733333333333	0.85625
23654825	9.09734668567e-05	4.50806379912e-05	0.00381823378108	2.69068134261e-05	0.00118370219171	0.3	0.111111111111	0.733333333333	0.4375
249843937	7.04704068388e-06	7.13776768194e-05	0.00180765933124	1.24185292736e-05	4.19422036434e-05	0.5	0.222222222222	0.866666666667	0.65625
634017251	1.49731890587e-05	0.00218014974285	0.0068348099457	0.00494878391552	3.72819587941e-05	0.6	0.222222222222	0.866666666667	0.14375
38739066	0.00012028178294	0.0100692613913	0.0421549014004	0.0207596414357	0.000629133054651	0.3	0.222222222222	0.666666666667	0.95
56824433	1.32575111457e-05	0.000433275020693	0.00252357816519	0.000879645823545	9.78651418346e-05	0.3	0.111111111111	0.6	0.88125
420958041	1.06343672292e-05	0.000803938044177	0.0351171763361	0.0146517947879	1.86409793971e-05	0.5	0.111111111111	0.333333333333	0.71875
866664906	7.37174336328e-05	0.00410484253709	0.016877679337	0.0271903698445	3.26217139449e-05	0.6	0.0	0.533333333333	0.25625
51799302	1.7397824787e-05	0.00247442612974	0.00935124321235	0.000217324262288	0.000219031507915	0.3	0.111111111111	0.666666666667	0.99375
2900743415	6.38062033752e-07	0.000132737434085	0.000794512717919	0.000428439259938	0.0	0.8	0.222222222222	0.733333333333	0.6625
36171841	1.26619865809e-05	0.00058730053383	0.00032152043441	0.0	0.000149127835176	0.3	0.111111111111	0.533333333333	0.9875
195930557	7.11793646541e-06	0.000487121338294	0.00233352386396	0.000188347693983	6.52434278897e-05	0.4	0.222222222222	0.733333333333	0.9375
16438594	0.000139225135765	0.00423507549129	0.0364504144041	0.0146724923367	0.00138875296508	0.2	0.222222222222	0.666666666667	0.875
453086264	2.63732307284e-06	0.000592309493607	0.000451557587882	0.000182138429346	2.33012242463e-05	0.6	0.222222222222	0.733333333333	0.71875
50378967	2.66993513234e-05	0.00119714138666	0.00924549871392	0.00038704416236	0.000368159343092	0.3	0.222222222222	0.933333333333	1.0
3388290885	0.000126790015685	0.00105939499279	0.00107173478137	0.00119010905538	0.000205050773368	0.9	0.111111111111	0.8	0.25625
50769180	0.00926654655787	0.000419500381307	0.0341554729923	0.000126255047615	0.0380089569906	0.3	0.111111111111	0.866666666667	0.975
3267492818	2.53239731618e-05	0.00245439029063	8.28808230923e-05	8.27901951572e-05	7.45639175882e-05	0.9	0.222222222222	0.933333333333	0.91875
2358208718	1.4845576652e-05	0.000652417010928	0.000182909402686	2.06975487893e-06	6.9903672739e-05	0.8	0.111111111111	0.933333333333	0.9375
18497595	0.00240335281464	0.00181700015903	0.00278936839097	6.83019110047e-05	0.00140273369963	0.2	0.222222222222	0.266666666667	0.425
3820050292	7.71346103025e-06	0.000738821567078	0.000457273506716	7.65809305204e-05	2.33012242463e-05	0.9	0.333333333333	0.666666666667	0.26875
235271965	0.000105790685196	0.000899108279936	0.00425121463275	4.55346073365e-05	0.00268430103318	0.5	0.111111111111	0.933333333333	0.8875
19615120	7.51495284197e-06	0.000272988307836	0.00302943698199	0.000366346613571	9.78651418346e-05	0.3	0.111111111111	0.4	0.75625
1071777608	0.0004988652563	0.000247943508952	0.00194198342384	2.48370585472e-05	0.00448781578984	0.7	0.111111111111	0.733333333333	0.875
3690067995	4.08359701601e-06	0.000219141990235	0.00567876536153	0.0618504850471	7.92241624375e-05	0.9	0.111111111111	0.933333333333	0.6625
3010143747	5.04494381353e-05	0.00431521884771	0.00379251214633	0.00109697008583	0.000242332732162	0.9	0.0	0.733333333333	0.8625
278005891	0.000314961599016	0.0167098898154	0.00313232352101	0.000633344992952	0.00229284046584	0.5	0.111111111111	0.933333333333	0.59375
831988088	3.98434292187e-05	0.00124472650453	0.0486210345813	0.0421733254131	4.19422036434e-05	0.6	0.111111111111	0.733333333333	0.06875
23247996	2.82448793608e-05	0.00116708762799	0.010044298371	9.72784793097e-05	0.00082486333832	0.3	0.111111111111	0.466666666667	1.0
4147751584	3.48240078866e-05	0.00588677997769	0.000327236353244	0.000846529745482	0.000167768814574	0.9	0.111111111111	0.866666666667	0.99375
22024503	2.99038406485e-05	0.00254830828645	0.0123649614175	8.27901951572e-06	0.000368159343092	0.3	0.0	0.666666666667	0.81875
21798534	8.13883571942e-06	0.000836496282726	0.0270162903687	0.00220842845582	0.000116506121232	0.3	0.111111111111	0.733333333333	0.83125
42007823	1.73269290054e-05	0.000371915263427	0.0604715633038	0.0191245350813	0.000288935180654	0.3	0.111111111111	0.866666666667	0.84375
721504266	1.47605017141e-05	0.00021162855057	0.00761646184624	0.0110793978669	5.12626933419e-05	0.6	0.111111111111	1.0	0.8375
190053325	1.08186962612e-05	0.000733812607301	0.00760074306945	0.0374025404171	8.8544652136e-05	0.4	0.0	0.733333333333	0.9875
205340154	1.28463156129e-05	0.000408230221809	0.00321234638468	3.93253426997e-05	0.000163108569724	0.4	0.222222222222	0.733333333333	0.65
1964042322	5.8134540853e-07	0.00056350797489	0.000107173478137	0.0	0.0	0.7	0.111111111111	0.8	0.24375
18455366	2.16941091476e-06	0.000299285346664	0.000441554729923	0.0010907608212	1.39807345478e-05	0.2	0.111111111111	0.8	1.0
616297361	6.16367924605e-05	1.2522399442e-05	9.00257216348e-05	0.000492601661185	4.66024484926e-05	0.6	0.0	0.733333333333	0.0
2746414153	1.178287889e-05	0.000765118605906	0.000571591883395	0.000209045242772	3.26217139449e-05	0.8	0.111111111111	0.733333333333	0.90625
44893	1.26336282683e-05	0.00207746606743	0.0112174907116	0.00349581599051	0.000130486855779	0.0	0.0	0.533333333333	0.7375
3320162663	1.68731960037e-06	0.00056350797489	0.000282937982281	0.000295974947687	0.0	0.9	0.111111111111	1.0	0.2625
24795242	6.11121636771e-05	0.00035187942432	0.0114532723635	2.8976568305e-05	0.000596511340706	0.3	0.0	1.0	0.64375
222622640	0.000401170869354	0.00285385483283	0.0765475850243	0.0327662894883	0.00546180696334	0.4	0.222222222222	0.6	0.98125
3892157481	8.50749378336e-08	2.62970388282e-05	3.85824521292e-05	2.8976568305e-05	0.0	0.9	0.111111111111	0.666666666667	0.0
35277267	9.78361785087e-06	0.00102433227436	0.0117362103458	0.0647771184459	0.000121166366081	0.3	0.111111111111	0.533333333333	0.7625
14236852	4.8067339876e-06	0.000447049660079	0.0102915118605	0.00264307698039	8.8544652136e-05	0.2	0.0	0.666666666667	0.2125
1546147508	1.70149875667e-06	1.8783599163e-05	0.000135753072306	8.27901951572e-06	2.79614690956e-05	0.7	0.333333333333	1.0	0.84375
19069521	2.80321920162e-05	0.000419500381307	0.00244355530151	0.000142813086646	0.000386800322489	0.3	0.111111111111	0.533333333333	0.45
197843269	0.000128463156129	0.00459071163544	0.0120791654759	0.00255614727548	0.00187807867425	0.4	0.0	1.0	0.29375
376562166	6.62166599472e-06	0.000459572059521	0.000781651900543	0.000184208184225	3.26217139449e-05	0.5	0.111111111111	0.466666666667	0.775
3738917600	8.08211909419e-07	5.13418377122e-05	0.000524435553015	0.0015419673848	1.39807345478e-05	0.9	0.222222222222	0.933333333333	0.7875
18678924	0.00148825842499	0.00606459804976	0.118456701915	0.00190210473374	0.0148615208243	0.3	0.111111111111	0.533333333333	0.7375
32029132	0.000260839759398	0.0151821570835	0.00988425264361	0.000235952056198	0.000619812564952	0.3	0.111111111111	1.0	0.625
394359359	5.46890058707e-05	0.00376298103232	0.0109531294656	8.27901951572e-06	0.000484665464323	0.5	0.111111111111	0.8	0.80625
78514857	0.000119998199814	0.000710020048362	0.148551014576	0.137862232976	0.00111845876382	0.3	0.111111111111	0.6	0.79375
403858219	2.90672704265e-06	0.0001728091123	0.000197199199771	6.83019110047e-05	4.66024484926e-06	0.5	0.111111111111	1.0	0.425
36890646	0.000270722631343	0.00241306637247	0.0294212632181	0.000689228374684	0.00300585792778	0.3	0.111111111111	0.8	1.0
21233325	0.000230453827435	0.00364777495746	0.0282066304658	0.000124185292736	0.00216235361006	0.3	0.111111111111	0.666666666667	0.84375
98458379	1.86881280108e-05	0.000400716782144	0.0010274364104	0.0	0.000167768814574	0.3	0.222222222222	1.0	0.925
359516410	1.45619935259e-05	0.000726299167636	0.0262660760217	0.0235538105222	3.72819587941e-05	0.5	0.111111111111	1.0	0.4375
34122276	4.69330073715e-06	0.000470842219019	0.00282509288368	0.00239056688516	0.000149127835176	0.3	0.111111111111	0.666666666667	0.68125
75475026	1.1924670453e-05	0.0010568905129	0.00711203200915	0.000848599500361	9.32048969853e-06	0.3	0.111111111111	0.866666666667	0.86875
18697888	0.000238096392684	0.00217263630319	0.0326807659331	0.00564629130972	0.00377013808305	0.3	0.111111111111	0.666666666667	0.9875
17238590	1.83336491031e-05	0.00123220410509	0.156556158903	0.013573452496	0.000302915915202	0.2	0.222222222222	0.866666666667	0.06875
236026761	0.000725873548753	0.00446423540107	0.0700071448985	0.0126027374578	0.00857485052265	0.5	0.111111111111	0.666666666667	0.68125
71416149	8.29480643878e-06	0.000230412149733	0.00103029436982	6.41624012468e-05	6.9903672739e-05	0.3	0.111111111111	0.333333333333	0.95625
22545491	8.30898559508e-05	0.000290519667054	0.00438696770506	2.06975487893e-05	0.00273090348167	0.3	0.111111111111	0.666666666667	0.425
333043953	2.81881627355e-05	0.0023204006166	0.00448128036582	0.00141364258231	0.000153788080026	0.5	0.111111111111	1.0	0.33125
35767305	2.96344366787e-06	0.000795172364567	0.00132752214919	4.13950975786e-05	4.19422036434e-05	0.3	0.222222222222	0.666666666667	0.14375
1699623224	1.61642381884e-05	0.00134741017996	0.00805944555587	0.00299079580005	7.45639175882e-05	0.7	0.0	0.733333333333	0.525
39454438	0.00046405542757	0.0226517683506	0.0553886824807	0.0017882682154	0.000358838853393	0.3	0.111111111111	0.666666666667	0.83125
858646280	0.00124814859211	0.0331367734034	0.0801357530723	0.00359309446982	0.00814144775166	0.6	0.111111111111	0.866666666667	0.625
129760550	2.08291806129e-05	0.00149767897326	0.0088210917405	0.000136603822009	0.000349518363695	0.4	0.0	0.6	0.96875
48549738	1.8050065977e-05	0.00209499742665	6.4304086882e-05	0.0	1.86409793971e-05	0.3	0.111111111111	0.666666666667	0.8625
949835311	4.71315155598e-05	0.00337729112951	0.0395112889397	0.0	0.000321556894599	0.6	0.0	0.733333333333	0.9875
307629778	0.000589696931594	0.0109646129514	0.0271377536439	0.0206147585941	0.000740978931033	0.5	0.222222222222	1.0	0.975
2177123702	6.087111802e-05	0.000242934549175	0.110180051443	0.102469424546	0.00031689664975	0.7	0.111111111111	0.866666666667	0.075
886157270	7.6000277798e-06	0.00141878785678	0.00123606744784	0.000161440880557	1.86409793971e-05	0.6	0.111111111111	0.6	0.5
3310908151	1.01380967585e-05	0.00206118694815	0.000185767362103	0.000177998919588	9.32048969853e-05	0.9	0.0	0.866666666667	0.9125
176796221	3.91344714035e-05	0.00136368929923	0.0140711631895	0.000854808764998	0.000619812564952	0.4	0.111111111111	0.866666666667	0.825
